As@1,As@2,As@5,As@10,P@1,P@2,P@5,P@10,H@1,H@2,H@5,H@10,ACC@1,ACC@2,ACC@5,ACC@10,R@1,R@2,R@5,R@10,MRR,Filename,Parent Folder
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.063,0.06,0.046000000000000076,0.04033492063492077,0.038072354608992554,0.07237748044720665,0.13187058389089054,0.2006540660977753,0.041,0.0415,0.05008333333333334,0.05160119047619051,0.038072354608992554,0.07237748044720665,0.13187058389089054,0.2006540660977753,0.10113705083238209,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_commasep.txt,semagram/Meta-Llama-3-70B-AWQ
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.038,0.037,0.03829999999999999,0.04076785714285733,0.018517022441160363,0.04242372742200328,0.11551685959512775,0.2275437581079289,0.023,0.0215,0.028749999999999977,0.031077777777777777,0.018517022441160363,0.04242372742200328,0.11551685959512775,0.2275437581079289,0.10762033078522197,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_json.txt,semagram/Meta-Llama-3-70B-AWQ
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.045,0.0545,0.05296666666666679,0.05118690476190502,0.01976144191057984,0.054485318608594485,0.13985649912226725,0.27828393125177847,0.021,0.027,0.0387,0.04124126984126987,0.01976144191057984,0.054485318608594485,0.13985649912226725,0.27828393125177847,0.14078012888130387,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_json.txt,semagram/Meta-Llama-3-70B-AWQ
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.08,0.069,0.06198333333333349,0.05388730158730187,0.047187130519356704,0.08860084539924806,0.18506637831404565,0.2906294813086394,0.051,0.0505,0.06078333333333336,0.06247896825396827,0.047187130519356704,0.08860084539924806,0.18506637831404565,0.2906294813086394,0.11662899809923707,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_commasep.txt,semagram/Meta-Llama-3-70B-AWQ
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.086,0.0805,0.07073333333333362,0.06001944444444475,0.04760945778359574,0.0909393441582083,0.1979188542507988,0.3134832161172396,0.047,0.056,0.06840000000000003,0.07351071428571428,0.04760945778359574,0.0909393441582083,0.1979188542507988,0.3134832161172396,0.15217407189178522,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_commasep.txt,semagram/Meta-Llama-3-70B-Instruct-FP8
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.098,0.0875,0.0821333333333337,0.08298611111111108,0.054188210871752865,0.09239709839227832,0.19650588672859942,0.37769725011504374,0.059,0.068,0.08441666666666678,0.09230119047619055,0.054188210871752865,0.09239709839227832,0.19650588672859942,0.37769725011504374,0.14909897958539362,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_json.txt,semagram/Meta-Llama-3-70B-Instruct-FP8
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.075,0.067,0.0688000000000002,0.061600000000000314,0.0398476103173365,0.06676288311924723,0.1753537655053095,0.3294227360670002,0.041,0.0535,0.06461666666666674,0.06844285714285721,0.0398476103173365,0.06676288311924723,0.1753537655053095,0.3294227360670002,0.14065147517114343,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_json.txt,semagram/Meta-Llama-3-70B-Instruct-FP8
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.076,0.076,0.06960000000000023,0.05630000000000031,0.043629417399143576,0.0922983189252713,0.20714099975798492,0.32732210395354133,0.045,0.0535,0.06430000000000004,0.06728611111111114,0.043629417399143576,0.0922983189252713,0.20714099975798492,0.32732210395354133,0.15819842234863613,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_commasep.txt,semagram/Meta-Llama-3-70B-Instruct-FP8
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.111,0.108,0.1067500000000005,0.09812499999999981,0.06942307259733732,0.13198009376526115,0.25536808460124627,0.41510904546623545,0.069,0.0835,0.1037333333333334,0.10712420634920637,0.06942307259733732,0.13198009376526115,0.25536808460124627,0.41510904546623545,0.1754154942279942,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_commasep.txt,semagram/c4ai-command-r-plus
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.098,0.0955,0.09510000000000049,0.08512142857142853,0.064429615811842,0.11494779208283269,0.25671831093002234,0.4155230302387729,0.063,0.077,0.10040000000000013,0.1059119047619048,0.064429615811842,0.11494779208283269,0.25671831093002234,0.4155230302387729,0.1740896066351948,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_json.txt,semagram/c4ai-command-r-plus
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.098,0.0975,0.09283333333333385,0.08465396825396816,0.059136507365183846,0.11422092115682386,0.2480735293199264,0.42170289139069295,0.054,0.0715,0.09345000000000017,0.09772023809523812,0.059136507365183846,0.11422092115682386,0.2480735293199264,0.42170289139069295,0.18086198801198783,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_json.txt,semagram/c4ai-command-r-plus
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.1,0.101,0.09880000000000051,0.09042182539682528,0.06394086804000597,0.1263507470526995,0.2546959617320926,0.4043520974735679,0.062,0.0735,0.0939500000000001,0.09989642857142865,0.06394086804000597,0.1263507470526995,0.2546959617320926,0.4043520974735679,0.17955029692529692,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_commasep.txt,semagram/c4ai-command-r-plus
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.074,0.0785,0.06726666666666692,0.06511111111111141,0.04626213924963926,0.08642206306765132,0.17386369054477305,0.3357846067886834,0.047,0.0565,0.07161666666666673,0.07664563492063492,0.04626213924963926,0.08642206306765132,0.17386369054477305,0.3357846067886834,0.15139804169094034,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_commasep.txt,semagram/Mistral-7B-Instruct-v0.3
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.082,0.082,0.07540000000000031,0.07459166666666667,0.04230424622528819,0.09009505321523313,0.20346255081896036,0.38864985315207906,0.042,0.055,0.06896666666666672,0.07438015873015878,0.04230424622528819,0.09009505321523313,0.20346255081896036,0.38864985315207906,0.16273464311510716,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_json.txt,semagram/Mistral-7B-Instruct-v0.3
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.091,0.0875,0.07970000000000038,0.06950277777777793,0.04746083875556494,0.09099743508688746,0.2186416146902455,0.3730659916676089,0.051,0.063,0.07576666666666677,0.07988730158730158,0.04746083875556494,0.09099743508688746,0.2186416146902455,0.3730659916676089,0.16006417679337862,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_json.txt,semagram/Mistral-7B-Instruct-v0.3
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.059,0.057,0.05300000000000012,0.048233333333333545,0.03801036978009595,0.06734020008051447,0.14910548855584355,0.27428599543553367,0.036,0.048,0.05800000000000004,0.06093293650793654,0.03801036978009595,0.06734020008051447,0.14910548855584355,0.27428599543553367,0.11832103250069385,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_commasep.txt,semagram/Mistral-7B-Instruct-v0.3
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.075,0.077,0.07998333333333363,0.07855396825396822,0.040238357070583264,0.07974925312179372,0.18693397426432143,0.3408177307940214,0.046,0.051,0.06735000000000006,0.07176031746031752,0.040238357070583264,0.07974925312179372,0.18693397426432143,0.3408177307940214,0.14528978609110196,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_commasep.txt,semagram/L3-8B-Stheno-v3.2
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.087,0.0815,0.07666666666666698,0.07119523809523823,0.04947944463798662,0.08696336823354815,0.18806670734073583,0.33515554039287737,0.054,0.061,0.07501666666666672,0.07975912698412699,0.04947944463798662,0.08696336823354815,0.18806670734073583,0.33515554039287737,0.14625100634659446,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_json.txt,semagram/L3-8B-Stheno-v3.2
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.089,0.085,0.07580000000000033,0.06842142857142879,0.05109331738804359,0.09240505981228601,0.19992815859587906,0.35444153083151003,0.054,0.0635,0.08055000000000004,0.08505238095238098,0.05109331738804359,0.09240505981228601,0.19992815859587906,0.35444153083151003,0.14852241369741365,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_json.txt,semagram/L3-8B-Stheno-v3.2
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.088,0.0805,0.07583333333333361,0.07408690476190477,0.04646553961026581,0.08267822126985147,0.18391652937261188,0.3529499296194475,0.051,0.0565,0.07348333333333339,0.07926309523809529,0.04646553961026581,0.08267822126985147,0.18391652937261188,0.3529499296194475,0.14180900206031785,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_commasep.txt,semagram/L3-8B-Stheno-v3.2
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.005,0.0065,0.004850000000000001,0.004015079365079366,0.0033333333333333335,0.00925,0.018283333333333332,0.02768333333333333,0.003,0.0045,0.004533333333333333,0.004633333333333333,0.0033333333333333335,0.00925,0.018283333333333332,0.02768333333333333,0.013960111861760128,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_commasep.txt,semagram/Jamba-v0.1
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.001,0.003,0.0014,0.0018111111111111112,8.333333333333332,0.003116666666666667,0.004116666666666666,0.0086,0.0,0.001,0.0010333333333333332,0.0012333333333333332,8.333333333333332,0.003116666666666667,0.004116666666666666,0.0086,0.006953817424405659,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_json.txt,semagram/Jamba-v0.1
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.009,0.0085,0.008333333333333335,0.008860714285714283,0.004484482758620689,0.01093448275862069,0.02476340996168582,0.041817348433626333,0.005,0.004,0.006900000000000001,0.007288888888888889,0.004484482758620689,0.01093448275862069,0.02476340996168582,0.041817348433626333,0.017277349678409708,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_json.txt,semagram/Jamba-v0.1
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.016,0.0145,0.00975,0.008361111111111102,0.01077310924369748,0.021356442577030812,0.03476517273576097,0.05326932773109244,0.011,0.012,0.012316666666666667,0.012727777777777777,0.01077310924369748,0.021356442577030812,0.03476517273576097,0.05326932773109244,0.027059820538527294,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_commasep.txt,semagram/Jamba-v0.1
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.081,0.0875,0.08810000000000047,0.08505793650793651,0.052669642857142866,0.10491089605121047,0.23448746856695374,0.4122139349251391,0.054,0.063,0.08388333333333345,0.0894134920634921,0.052669642857142866,0.10491089605121047,0.23448746856695374,0.4122139349251391,0.1913770242314087,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_commasep.txt,semagram/gemma-2-27b-it
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.089,0.1015,0.10280000000000061,0.09752539682539668,0.055245792282430234,0.1283982005795647,0.268959255990057,0.43205390406051375,0.053,0.0655,0.09050000000000011,0.09484603174603179,0.055245792282430234,0.1283982005795647,0.268959255990057,0.43205390406051375,0.20742400835770755,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_json.txt,semagram/gemma-2-27b-it
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.055,0.0715,0.0733333333333337,0.07428214285714294,0.03184390152612769,0.0806247599650744,0.19128371029110863,0.3463469436376582,0.039,0.0445,0.06041666666666672,0.06577976190476191,0.03184390152612769,0.0806247599650744,0.19128371029110863,0.3463469436376582,0.17756577440581886,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_json.txt,semagram/gemma-2-27b-it
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.12,0.1035,0.08888333333333386,0.08504920634920626,0.0673368270646415,0.11309897747724565,0.24129669104382334,0.4141060951313968,0.076,0.0795,0.09731666666666679,0.10251706349206352,0.0673368270646415,0.11309897747724565,0.24129669104382334,0.4141060951313968,0.16806858169864336,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_commasep.txt,semagram/gemma-2-27b-it
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.079,0.082,0.07580000000000035,0.07366706349206353,0.04589059680000085,0.08587236225958067,0.1937720204286834,0.38154893755595537,0.05,0.059,0.07496666666666675,0.08009404761904769,0.04589059680000085,0.08587236225958067,0.1937720204286834,0.38154893755595537,0.16368061013226612,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_commasep.txt,semagram/Phi-3-medium-4k-instruct
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.045,0.0625,0.06370000000000024,0.06581785714285743,0.025686345598845597,0.0691428465138885,0.15985715906455733,0.3385261184632834,0.028,0.04,0.05235000000000004,0.0583511904761905,0.025686345598845597,0.0691428465138885,0.15985715906455733,0.3385261184632834,0.16017423271173276,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_oneshot_json.txt,semagram/Phi-3-medium-4k-instruct
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.078,0.076,0.07253333333333367,0.06450277777777809,0.040645086349216555,0.07997412675325692,0.1833704280453186,0.3249942543908232,0.044,0.0525,0.07050000000000006,0.07486071428571432,0.040645086349216555,0.07997412675325692,0.1833704280453186,0.3249942543908232,0.1430177683427684,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_json.txt,semagram/Phi-3-medium-4k-instruct
0.750327483016018,0.8486549660320335,0.9583874150800865,0.9894335603189025,0.08,0.0835,0.07320000000000036,0.0675416666666669,0.04475103554707753,0.08924303007216029,0.1972383753757659,0.3695124653465342,0.047,0.058,0.07403333333333344,0.07870238095238101,0.04475103554707753,0.08924303007216029,0.1972383753757659,0.3695124653465342,0.16527857649596783,t_0.4__top_p_0.95__max_new_tokens_100__file_semagram_zeroshot_commasep.txt,semagram/Phi-3-medium-4k-instruct
0.0562673961896242,0.1125347923792484,0.2813369809481184,0.5626739618962368,0.01609657947686117,0.011066398390342052,0.012256874580818233,0.010482338475296211,0.0008402202085780638,0.0011610033111759174,0.0028404892535905425,0.00437297072763247,0.0,0.001006036217303823,0.003118712273641852,0.005583900226757367,0.0008402202085780638,0.0011610033111759174,0.0028404892535905425,0.00437297072763247,0.025912092409716713,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_commasep.txt,UsedFor/Meta-Llama-3-70B-AWQ
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.033,0.0235,0.033199999999999945,0.02830000000000006,0.001482257763604774,0.002144026416567269,0.007525439010556522,0.013487877306055824,0.001,0.002,0.006800000000000003,0.014299999999999976,0.001482257763604774,0.002144026416567269,0.007525439010556522,0.013487877306055824,0.07641225699129199,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_json.txt,UsedFor/Meta-Llama-3-70B-AWQ
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.025,0.019,0.01713333333333332,0.017578571428571423,0.0012016617270682102,0.0019148958923282374,0.0039446857454179685,0.007392281260161916,0.003,0.0035,0.0063000000000000035,0.008802380952380947,0.0012016617270682102,0.0019148958923282374,0.0039446857454179685,0.007392281260161916,0.03922630014639948,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_commasep.txt,UsedFor/Meta-Llama-3-70B-AWQ
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.037,0.0295,0.03481666666666662,0.031210714285714366,0.0016827073708806295,0.0027987181878566044,0.00788055936096891,0.01424944669925288,0.002,0.0055,0.0094,0.01596349206349203,0.0016827073708806295,0.0027987181878566044,0.00788055936096891,0.01424944669925288,0.07915005146473542,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_json.txt,UsedFor/Meta-Llama-3-70B-AWQ
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.033,0.0275,0.03599999999999996,0.03510000000000015,0.0014482471744902124,0.0025223552392632377,0.008148523118073552,0.016795045620921295,0.004,0.005,0.009200000000000002,0.01769999999999998,0.0014482471744902124,0.0025223552392632377,0.008148523118073552,0.016795045620921295,0.0947078623515007,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_commasep.txt,UsedFor/Meta-Llama-3-70B-Instruct-FP8
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.068,0.0615,0.05820000000000017,0.05290000000000027,0.003163963407034436,0.005900919796129706,0.013801837301950825,0.024893550141733032,0.003,0.005,0.010599999999999995,0.024600000000000045,0.003163963407034436,0.005900919796129706,0.013801837301950825,0.024893550141733032,0.1263864817944304,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_json.txt,UsedFor/Meta-Llama-3-70B-Instruct-FP8
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.037,0.037,0.03799999999999997,0.04340000000000021,0.0018628023906181585,0.0034981422695826263,0.009242151283454507,0.02035422341303981,0.0,0.003,0.008400000000000003,0.019,0.0018628023906181585,0.0034981422695826263,0.009242151283454507,0.02035422341303981,0.10500264950354542,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_commasep.txt,UsedFor/Meta-Llama-3-70B-Instruct-FP8
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.045,0.053,0.0506000000000001,0.04820000000000024,0.0021973088453888525,0.005093655444286606,0.012018921904872554,0.023690525945916408,0.004,0.007,0.013599999999999984,0.024900000000000047,0.0021973088453888525,0.005093655444286606,0.012018921904872554,0.023690525945916408,0.13950948434243995,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_json.txt,UsedFor/Meta-Llama-3-70B-Instruct-FP8
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.068,0.0645,0.06320000000000016,0.06622777777777808,0.003183859187456112,0.006162203316695836,0.015448822230246613,0.032449793181960986,0.005,0.008,0.014999999999999982,0.03333611111111124,0.003183859187456112,0.006162203316695836,0.015448822230246613,0.032449793181960986,0.1428034377559147,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_commasep.txt,UsedFor/c4ai-command-r-plus
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.051,0.0555,0.05840000000000018,0.05561111111111139,0.0024838901956921256,0.0055518680989065945,0.014482743196565903,0.027719270136261638,0.003,0.0065,0.01199999999999999,0.027111111111111176,0.0024838901956921256,0.0055518680989065945,0.014482743196565903,0.027719270136261638,0.13887614045579108,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_json.txt,UsedFor/c4ai-command-r-plus
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.069,0.0675,0.06520000000000023,0.06910000000000024,0.0030772053929183896,0.006269424132937716,0.015295904284578627,0.03344269348362593,0.008,0.0095,0.016599999999999972,0.03455555555555569,0.0030772053929183896,0.006269424132937716,0.015295904284578627,0.03344269348362593,0.14908482052862854,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_commasep.txt,UsedFor/c4ai-command-r-plus
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.052,0.0545,0.05800000000000017,0.05970000000000034,0.0024094102448509788,0.0052685034676957405,0.014051004456040028,0.029904390290188827,0.002,0.0055,0.014999999999999982,0.03070000000000011,0.0024094102448509788,0.0052685034676957405,0.014051004456040028,0.029904390290188827,0.14268867084068326,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_json.txt,UsedFor/c4ai-command-r-plus
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.041,0.041,0.0386,0.04090000000000019,0.0020177317527557163,0.0040295134695732615,0.009660080366035202,0.020622302108029896,0.003,0.0055,0.009799999999999998,0.021000000000000026,0.0020177317527557163,0.0040295134695732615,0.009660080366035202,0.020622302108029896,0.10763836028269448,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_commasep.txt,UsedFor/Mistral-7B-Instruct-v0.3
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.034,0.044,0.047800000000000085,0.047200000000000235,0.0016089829215255634,0.004403869404259825,0.012183313639806372,0.023678665858069093,0.001,0.0045,0.011399999999999992,0.023000000000000017,0.0016089829215255634,0.004403869404259825,0.012183313639806372,0.023678665858069093,0.12652204654501073,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_json.txt,UsedFor/Mistral-7B-Instruct-v0.3
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.029,0.028,0.029799999999999934,0.028100000000000052,0.00127664072280875,0.0028461393361824006,0.0076048609232168924,0.01435729796692534,0.0,0.0015,0.006600000000000003,0.013699999999999974,0.00127664072280875,0.0028461393361824006,0.0076048609232168924,0.01435729796692534,0.0792075939046522,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_commasep.txt,UsedFor/Mistral-7B-Instruct-v0.3
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.049,0.0495,0.050600000000000096,0.04850000000000027,0.002244738741514701,0.004632371323656418,0.012414797054262764,0.024709038145859768,0.003,0.003,0.01159999999999999,0.025000000000000043,0.002244738741514701,0.004632371323656418,0.012414797054262764,0.024709038145859768,0.1293072738091466,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_json.txt,UsedFor/Mistral-7B-Instruct-v0.3
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.053,0.057,0.05260000000000014,0.05076111111111139,0.00283985662388829,0.0056512666716592,0.013030831110336179,0.025248250522726202,0.002,0.005,0.012799999999999988,0.025261111111111192,0.00283985662388829,0.0056512666716592,0.013030831110336179,0.025248250522726202,0.137105392706584,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_commasep.txt,UsedFor/L3-8B-Stheno-v3.2
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.032,0.033,0.0376,0.03590000000000013,0.0014337484087232617,0.003136616373828241,0.009110981209819352,0.01734918561951335,0.001,0.0025,0.008200000000000002,0.017499999999999977,0.0014337484087232617,0.003136616373828241,0.009110981209819352,0.01734918561951335,0.09847008303749161,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_json.txt,UsedFor/L3-8B-Stheno-v3.2
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.05,0.0535,0.0512000000000001,0.04937222222222244,0.002295881318473529,0.005092363090868395,0.012064269641792656,0.023972818120322578,0.005,0.006,0.012999999999999987,0.02407222222222226,0.002295881318473529,0.005092363090868395,0.012064269641792656,0.023972818120322578,0.12232374156761865,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_commasep.txt,UsedFor/L3-8B-Stheno-v3.2
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.051,0.0425,0.04300000000000004,0.042300000000000205,0.0023895701967281417,0.0038606252039101725,0.01000757283220913,0.020317624837462293,0.001,0.0025,0.009799999999999998,0.021700000000000025,0.0023895701967281417,0.0038606252039101725,0.01000757283220913,0.020317624837462293,0.10518287211187409,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_json.txt,UsedFor/L3-8B-Stheno-v3.2
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.003,0.0055,0.006100000000000003,0.006461904761904761,8.905437352245864,0.0004530177362948051,0.0014312629474426365,0.0028970911703354906,0.0,0.001,0.00125,0.003772222222222224,8.905437352245864,0.0004530177362948051,0.0014312629474426365,0.0028970911703354906,0.022065346232959655,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_commasep.txt,UsedFor/Jamba-v0.1
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.005,0.0045,0.00545,0.006054761904761903,0.0003242424242424242,0.00042680351906158355,0.0010500762574581794,0.002278253140565274,0.0,0.0005,0.0018499999999999999,0.002883333333333334,0.0003242424242424242,0.00042680351906158355,0.0010500762574581794,0.002278253140565274,0.012523905854494087,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_json.txt,UsedFor/Jamba-v0.1
0.05625965749931936,0.11251931499863872,0.2812982874965942,0.5625965749931884,0.008008008008008008,0.0045045045045045045,0.003453453453453454,0.003332300554522778,0.0003161890107659407,0.00032600274606987205,0.000765210426656863,0.001602253038185746,0.0,0.0005005005005005005,0.0008508508508508509,0.0014875987098209324,0.0003161890107659407,0.00032600274606987205,0.000765210426656863,0.001602253038185746,0.0073347664838219855,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_commasep.txt,UsedFor/Jamba-v0.1
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.004,0.003,0.003466666666666667,0.0037222222222222227,0.00017347875502710263,0.000306812088360436,0.0006656354017796353,0.0011828824968730303,0.001,0.0005,0.0002,0.0009027777777777777,0.00017347875502710263,0.000306812088360436,0.0006656354017796353,0.0011828824968730303,0.005641883116883116,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_json.txt,UsedFor/Jamba-v0.1
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.065,0.0555,0.05940000000000017,0.056709126984127285,0.00327255568386966,0.005305434211426718,0.01423624638703489,0.02754707957314561,0.0,0.005,0.014599999999999986,0.02976468253968263,0.00327255568386966,0.005305434211426718,0.01423624638703489,0.02754707957314561,0.1313560478565513,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_oneshot_usedfor_commasep.txt,UsedFor/gemma-2-27b-it
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.056,0.057,0.05420000000000011,0.055087301587301886,0.0023725977195802866,0.00532425397672646,0.013103612798844377,0.02631622471829282,0.0,0.003,0.011799999999999993,0.024633333333333375,0.0023725977195802866,0.00532425397672646,0.013103612798844377,0.02631622471829282,0.13358045248187078,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_json.txt,UsedFor/gemma-2-27b-it
0.05626222137123181,0.11252444274246362,0.2813111068561564,0.5626222137123128,0.068,0.0565,0.05940000000000014,0.05820833333333366,0.0034029567403261914,0.00550179717629281,0.013766622513422411,0.02786927481199427,0.003,0.006,0.013999999999999983,0.02951388888888896,0.0034029567403261914,0.00550179717629281,0.013766622513422411,0.02786927481199427,0.12590922922678693,t_0.4__top_p_0.95__max_new_tokens_100__file_conceptnet_zeroshot_usedfor_commasep.txt,UsedFor/gemma-2-27b-it
